business_id,business_name,segment,main_category,sub_category,hybrid_score,img_url,business_url,address,city,state,latitude,longitude
ZWRgvtyHRobwpi4G-Z4STQ,Castrillo's Pizza of Inglewood,Must-Try Spots,Restaurants & Food,Food,3.418855265666713,https://s3-media3.fl.yelpcdn.com/bphoto/poH36b10ondHlpH6eIVnaw/o.jpg,https://www.yelp.com/biz/castrillos-pizza-of-inglewood-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"1404 McGavock Pike, Ste 1404A",Nashville,TN,36.2046683,-86.7236685
EMeQK7kSpsncKYYza3ypjA,College Hunks Hauling Junk & Moving - Indianapolis,Hidden Gems,Other,Other,3.3856726994039983,https://s3-media3.fl.yelpcdn.com/bphoto/3t03nrwwsPFZ6P8qqvUpxw/o.jpg,https://www.yelp.com/biz/college-hunks-hauling-junk-and-moving-indianapolis-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,8070 Castleton Rd,Indianapolis,IN,39.9022082752,-86.0521631871
AH1c37pW3u7mklANksmohw,barre3 Nashville - Paddock Place,On the Rise,Health & Wellness,Fitness,3.379390824172797,https://s3-media1.fl.yelpcdn.com/bphoto/e_4Jai9xG_h2uCMopXJCZw/o.jpg,https://www.yelp.com/biz/barre3-nashville-paddock-place-nashville-6?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,73 White Bridge Rd,Nashville,TN,36.130427075,-86.8561656022
-QbKo-L0oRtGDX8usj75Dw,DL Lowry Salon,Local Legends,Other,Other,3.2719506000052005,https://s3-media1.fl.yelpcdn.com/bphoto/4CQOE4mzXeyHlozFEmR1Sw/o.jpg,https://www.yelp.com/biz/dl-lowry-salon-indianapolis-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,727 East 86th St,Indianapolis,IN,39.915349,-86.137936
ev6JuQDogT1790pTdjz_RQ,Cool Springs EyeCare,Local Legends,Health & Wellness,Health,3.24392441928257,https://s3-media4.fl.yelpcdn.com/bphoto/xdJMC3wIXBYpGKohWgopbQ/o.jpg,https://www.yelp.com/biz/cool-springs-eyecare-franklin-2?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,3252 Aspen Grove Dr,Franklin,TN,35.9460952,-86.8291331
19ivpivtgVW680CH8u1kHA,Mattress Firm Castleton,Local Legends,Other,Other,3.2327010421572497,https://s3-media3.fl.yelpcdn.com/bphoto/yKPLgG4lZ0MBBRjG6XNY9w/o.jpg,https://www.yelp.com/biz/mattress-firm-castleton-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,8516 Castleton Corner Dr,Indianapolis,IN,39.9102598809,-86.0746283669
t65ysJiWF0vPUKhT8YtbKw,Valvoline Instant Oil Change,Local Legends,Other,Other,2.883716570187252,https://s3-media4.fl.yelpcdn.com/bphoto/mRrHqLMPPIFREPutojynXA/o.jpg,https://www.yelp.com/biz/valvoline-instant-oil-change-madison-10?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,205 West Old Hickory Blvd,Madison,TN,36.262884,-86.712677
b_wFtMMEoN2ecNMkJsncaw,Meridian Dental Centre,Hidden Gems,Health & Wellness,Health,2.8411687848933025,https://s3-media3.fl.yelpcdn.com/bphoto/vJ3HEjqSrg5RgQrmZfDWWA/o.jpg,https://www.yelp.com/biz/meridian-dental-centre-franklin-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,"1000 Meridian Blvd, Ste 108",Franklin,TN,35.9518306324,-86.8068040476
8iHhCFzH3Lig7UWRUX9t1w,Signature Nails Spa,Must-Try Spots,Other,Other,2.727979858217136,https://s3-media2.fl.yelpcdn.com/bphoto/VU4Q0T6so1qt2to6fdBhHQ/o.jpg,https://www.yelp.com/biz/signature-nail-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,3900 Hillsboro Pike,Nashville,TN,36.1057818,-86.8131938
cJAig2ziK5u7yAWpgNoKLw,Premier Radiology,Hidden Gems,Health & Wellness,Health,2.079164552688684,https://s3-media4.fl.yelpcdn.com/bphoto/1UvvmrQBRgCpW6KeFeTEHg/o.jpg,https://www.yelp.com/biz/premier-radiology-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"5045 Old Hickory Blvd, Ste 100",Nashville,TN,36.0049065912,-86.6238249319
_2yIGMTipDG5bebyj9tINg,Enterprise Rent-A-Car,Hidden Gems,Other,Other,2.071310861327522,https://s3-media2.fl.yelpcdn.com/bphoto/zL48Q7ouVfDRuxKofl7hPA/o.jpg,https://www.yelp.com/biz/enterprise-rent-a-car-nashville-9?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,3500 Charlotte Ave,Nashville,TN,36.153066,-86.8274088
ySIkWUgh8ZZSfZUL4RGi1Q,Tim's Bakery,Must-Try Spots,Other,Other,4.732748467622463,https://s3-media2.fl.yelpcdn.com/bphoto/-9EQWIKW-kCzOMb7z7aYqQ/o.jpg,https://www.yelp.com/biz/tims-bakery-mccordsville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,6087 W Broadway,McCordsville,IN,39.8949976,-85.9204993
42dVj5q-LMx_iJxcq5Fzng,Vida,Star Diners,Other,Other,4.662087720702217,https://s3-media2.fl.yelpcdn.com/bphoto/v1Y_N0zYbrLsT8al6Ux0Pw/o.jpg,https://www.yelp.com/biz/vida-indianapolis-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,601 E New York St,Indianapolis,IN,39.770897968,-86.1470560357
ipZ7neK1bjBAUrCqyCvB_Q,Goose The Market,Star Diners,Other,Other,4.594509540444639,https://s3-media1.fl.yelpcdn.com/bphoto/PWdSdv5_6KeY-FwCC0k-8w/o.jpg,https://www.yelp.com/biz/goose-the-market-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,2503 N Delaware St,Indianapolis,IN,39.803096,-86.153032
9wu8pszrPPUjruNvgQtIEg,Tinker Street,Star Diners,Entertainment & Recreation,Nightlife,4.546304789125401,https://s3-media2.fl.yelpcdn.com/bphoto/-ooUyzMD8KaNIXOalKuhmw/o.jpg,https://www.yelp.com/biz/tinker-street-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,402 E 16th St,Indianapolis,IN,39.788567,-86.150663
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,Star Diners,Restaurants & Food,Coffee,4.216556590080634,https://s3-media1.fl.yelpcdn.com/bphoto/lYrHf3rADMJhL6C598Szag/o.jpg,https://www.yelp.com/biz/milktooth-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,534 Virginia Ave,Indianapolis,IN,39.7591692208,-86.146494347
cWu31txqrvLHMCUNdmnxfQ,a.bar,Must-Try Spots,Other,Other,3.93245395471365,https://s3-media1.fl.yelpcdn.com/bphoto/L2aUcCUtwebuFNTU66inWA/o.jpg,https://www.yelp.com/biz/a-bar-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,1737 Walnut St,Philadelphia,PA,39.9502708009,-75.1705138959
08zAKV1Sp-TIC_YVwBcBNw,Fred's Southern Kitchen,Star Diners,Other,Other,4.483219107146418,https://s3-media2.fl.yelpcdn.com/bphoto/CTwpGGUMO_LTxmgupaYUoQ/o.jpg,https://www.yelp.com/biz/freds-southern-kitchen-plant-city?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1401 W Dr Martin Luther King Blvd,Plant City,FL,28.0115175,-82.1368103
VbgnG9ymyq_jyYcN0jFBZA,Market District Carmel,Star Diners,Retail & Shopping,Shopping,4.347060093093333,https://s3-media3.fl.yelpcdn.com/bphoto/VQHrb2nvbyuOmGsgxNid4A/o.jpg,https://www.yelp.com/biz/market-district-carmel-carmel?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,11505 N Illinois St,Carmel,IN,39.952325,-86.16281
nyU4OrNGq-rme9lHvtIVIA,Chicken Salad Chick,Star Diners,Other,Other,4.164676230144841,https://s3-media1.fl.yelpcdn.com/bphoto/pOSBu2vrk2gSySANNhu0ZA/o.jpg,https://www.yelp.com/biz/chicken-salad-chick-indianapolis-4?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"3450 W 86th St, Ste A",Indianapolis,IN,39.9120598627,-86.2200969546
YlOsfQ6V1F_irTBdVi8ybg,Maryland Fried Chicken,Must-Try Spots,Other,Other,4.0597830916290505,https://s3-media3.fl.yelpcdn.com/bphoto/IWuaebu-Ioh49Z0njGyDiw/o.jpg,https://www.yelp.com/biz/maryland-fried-chicken-plant-city?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,315 N Alexander St,Plant City,FL,28.0166956,-82.1387445
OJ9BTwxBGfVvynZnO1bd7Q,Ruth's Chris Steak House,Star Diners,Other,Other,3.9866229561467055,https://s3-media4.fl.yelpcdn.com/bphoto/cTro_AJbMcYnV3RwnkLytg/o.jpg,https://www.yelp.com/biz/ruths-chris-steak-house-indianapolis-4?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,2727 E 86th St,Indianapolis,IN,39.911979636,-86.1162687067
cq2zq3ItzUwvlzs_ugFpsQ,Iguana's Mexican Restaurant,Must-Try Spots,Other,Other,3.733212409098863,https://s3-media1.fl.yelpcdn.com/bphoto/UkTdht7ihpN0x19I9rvFsw/o.jpg,https://www.yelp.com/biz/iguanas-mexican-restaurant-plainfield?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,155 Dan Jones Rd,Plainfield,IN,39.7104733554,-86.3800300468
XrIFOZ_eY1KTsg6lYRTg4w,The Eagle's Nest,Star Diners,Other,Other,3.7201853586604408,https://s3-media4.fl.yelpcdn.com/bphoto/OxGvVJvBZ3yEagVerXlsFQ/o.jpg,https://www.yelp.com/biz/the-eagles-nest-indianapolis-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1 S Capitol Ave,Indianapolis,IN,39.766505,-86.160769
aaBlYQpHUuSYEv1EtWgxuQ,Chick-fil-A,Must-Try Spots,Restaurants & Food,Fast Food,3.7070876281926752,https://s3-media1.fl.yelpcdn.com/bphoto/pyV8CZm_9bR78iYniErrJg/o.jpg,https://www.yelp.com/biz/chick-fil-a-plainfield?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,2687 E Main St,Plainfield,IN,39.7184378,-86.3540924
R79fR62cBST2biXhwfwf1Q,Animal Arts,Crowd Pleasers,Other,Other,3.0838744264094573,https://s3-media3.fl.yelpcdn.com/bphoto/lbnOV3QtQ8LkIaqOQi5_lQ/o.jpg,https://www.yelp.com/biz/animal-arts-pet-grooming-carmel?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,1055 S Rangeline Rd,Carmel,IN,39.9583224407,-86.125412
qLXO7VFOlWo2iocQBiUeRA,Sonic Drive-In,Star Diners,Restaurants & Food,Fast Food,3.053533235122423,https://s3-media4.fl.yelpcdn.com/bphoto/5f9e4e-PZ_0vyClPJ6GbFg/o.jpg,https://www.yelp.com/biz/sonic-drive-in-avon?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,66 South Raceway,Avon,IN,39.7622495164,-86.327343035
Xm3fazqrD-Fi4tVPlc4i6Q,Caplinger's Fresh Catch,Star Diners,Other,Other,4.443547405435695,https://s3-media2.fl.yelpcdn.com/bphoto/ekL4-J7_X0CfHQK8VZJ-dg/o.jpg,https://www.yelp.com/biz/caplingers-fresh-catch-indianapolis-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,7460 N Shadeland Ave,Indianapolis,IN,39.890326,-86.046951
J5Ov2OoqugYvJaWKXh_ZIw,Chick-fil-A,Star Diners,Restaurants & Food,Fast Food,3.8634019470702654,https://s3-media2.fl.yelpcdn.com/bphoto/gR3hYTjD6dCTU7S9nsOHuw/o.jpg,https://www.yelp.com/biz/chick-fil-a-indianapolis-10?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,3360 W 86th St,Indianapolis,IN,39.912186,-86.218984
aIHK5vqew7X2T3fDC57D3w,White River State Park,Star Diners,Entertainment & Recreation,Music Venue,4.716067117877589,https://s3-media3.fl.yelpcdn.com/bphoto/9RBUeOVam74Ii4BS1U6WCg/o.jpg,https://www.yelp.com/biz/white-river-state-park-indianapolis-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,801 W Washington St,Indianapolis,IN,39.7665083,-86.1706143
uVxi96xcSEwVPMjO7QMTTQ,Smoking Goose,Must-Try Spots,Other,Other,4.673145964673582,https://s3-media3.fl.yelpcdn.com/bphoto/-pA1kIxwQziUKXQoM-T3dQ/o.jpg,https://www.yelp.com/biz/smoking-goose-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,407 N Dorman St,Indianapolis,IN,39.772662,-86.1379746
kzxpl9HidQVMEuUoRVB7nA,Victory Field,Must-Try Spots,Entertainment & Recreation,Entertainment,4.622420311785145,https://s3-media2.fl.yelpcdn.com/bphoto/i8OQPw-i46yYEmtwlevebw/o.jpg,https://www.yelp.com/biz/victory-field-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,501 W Maryland St,Indianapolis,IN,39.7648071009,-86.1685137465
eyQL0pS7agcZtdKYQ-tJGw,Sun King Brewery,Star Diners,Other,Other,4.508511695818285,https://s3-media3.fl.yelpcdn.com/bphoto/ihrMIKye0CRayJMkiIE4vg/o.jpg,https://www.yelp.com/biz/sun-king-brewery-indianapolis-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,135 N College Ave,Indianapolis,IN,39.7688652311,-86.1451292038
bp-YfsJnbSje3ayCZLGaUA,1933 Lounge,Star Diners,Other,Other,4.443814596775419,https://s3-media3.fl.yelpcdn.com/bphoto/-rQBlvDOtXpB0qlw_qI77w/o.jpg,https://www.yelp.com/biz/1933-lounge-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,127 S Illinois St,Indianapolis,IN,39.764822,-86.1598297
TjAsf2vHEYh_mCHpQqGgDA,Iozzo's Garden of Italy,Star Diners,Other,Other,4.39338172784496,https://s3-media4.fl.yelpcdn.com/bphoto/2GeAQ3ltUW_i7448EQfrgQ/o.jpg,https://www.yelp.com/biz/iozzos-garden-of-italy-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,946 S Meridian St,Indianapolis,IN,39.7541928,-86.1595373
CeQtgiR1EuGedqwh1uyLQQ,Fountain Square Brewery,Star Diners,Other,Other,4.349228446241051,https://s3-media2.fl.yelpcdn.com/bphoto/LvzaTXZTVoDjZ08lOzeD9A/o.jpg,https://www.yelp.com/biz/fountain-square-brew-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1301 Barth Ave,Indianapolis,IN,39.7496404,-86.1404603
0WdkdFykdG4eBGt5UjWVtw,Monon Greenway / Trail - Carmel,Must-Try Spots,Other,Other,4.258270775805629,https://s3-media2.fl.yelpcdn.com/bphoto/-yFsKl7r4EtJIPjHMJMtgw/o.jpg,https://www.yelp.com/biz/monon-greenway-trail-carmel-carmel?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,1235 Central Park Dr E,Carmel,IN,39.9518506,-86.1316157
Y0EG7hB8aSeAk1PRvD_HpQ,Conrad Indianapolis,Star Diners,Other,Other,4.097417673419249,https://s3-media4.fl.yelpcdn.com/bphoto/fJumn1EcNk_182hwFCgf8w/o.jpg,https://www.yelp.com/biz/conrad-indianapolis-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,50 W Washington St,Indianapolis,IN,39.767597,-86.159355
IDpUwHufzAOl_9hftL7toQ,Irsay Family YMCA at CityWay,Star Diners,Health & Wellness,Fitness,4.085709863614576,https://s3-media4.fl.yelpcdn.com/bphoto/dO0CyLQOE7de29-hFLz97Q/o.jpg,https://www.yelp.com/biz/irsay-family-ymca-at-cityway-indianapolis-2?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,430 S Alabama St,Indianapolis,IN,39.761127,-86.154418
BJ611ELzsgZ_V_gOV2mQrw,Union Brewing Company,Star Diners,Other,Other,4.070798918567357,https://s3-media3.fl.yelpcdn.com/bphoto/FQmmPo-enlPu-u4W0rmPqg/o.jpg,https://www.yelp.com/biz/union-brewing-company-carmel-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"622 S Rangeline Rd, Ste Q",Carmel,IN,39.9716783569,-86.1293040309
D9im4ujaknpYonrEfbE_HQ,Ruth's Chris Steak House,Star Diners,Other,Other,4.067065792920694,https://s3-media1.fl.yelpcdn.com/bphoto/YuXKoddBCSOvxSJOhzyEvQ/o.jpg,https://www.yelp.com/biz/ruths-chris-steak-house-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,"45 S. Illinois Street, Circle Centre Mall",Indianapolis,IN,39.766275,-86.159539
_XKCUP2ymND1Q9T_42tUPA,Central Canal Towpath,Slow Burners,Other,Other,4.000980395307455,https://s3-media4.fl.yelpcdn.com/bphoto/P2ik9QgY56jjd-6pavFUog/o.jpg,https://www.yelp.com/biz/central-canal-towpath-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,6300 Cornel Ave,Indianapolis,IN,39.8715316,-86.1422006
JLCD-LNCwTV85WXUMV35wQ,Circle of Lights presented by Downtown Indy,Must-Try Spots,Other,Other,3.988196392185173,https://s3-media4.fl.yelpcdn.com/bphoto/1K6jtZ7J_u85ykwO3Hf_ag/o.jpg,https://www.yelp.com/biz/circle-of-lights-presented-by-downtown-indy-indianapolis-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,111 Monument Cir,Indianapolis,IN,39.7689624,-86.1570946
UboXRwy2UBVH91pAwHiK_w,Weber Grill Restaurant,Star Diners,Other,Other,3.96650355362665,https://s3-media3.fl.yelpcdn.com/bphoto/pcBbi1dkQZZn4gn4wJ57cg/o.jpg,https://www.yelp.com/biz/weber-grill-restaurant-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,10 N Illinois St,Indianapolis,IN,39.7677795697,-86.1600857249
gsy3nze2K5cSH9H6rOkTgQ,Long's Bakery,Star Diners,Restaurants & Food,Food,4.550558945409508,https://s3-media3.fl.yelpcdn.com/bphoto/E-nEMsmRkmKPFPLDOOqpeA/o.jpg,https://www.yelp.com/biz/longs-bakery-indianapolis-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,1453 N Tremont St,Indianapolis,IN,39.787661,-86.2007242
XWqyoKSVyg4H8zqA8kmRBg,The Garage Food Hall,Star Diners,Restaurants & Food,Food,4.530263636136358,https://s3-media1.fl.yelpcdn.com/bphoto/y_eaQd1l5pPGvSBYZ0tSAw/o.jpg,https://www.yelp.com/biz/the-garage-food-hall-indianapolis-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,906 Carrollton Ave,Indianapolis,IN,39.7799615919,-86.1438117877
h4RaM9E8C0d20Uw-nLR5aw,The Children's Museum of Indianapolis,Star Diners,Other,Other,4.518961816553485,https://s3-media4.fl.yelpcdn.com/bphoto/PC5DN7reAID-3vLppboinA/o.jpg,https://www.yelp.com/biz/the-childrens-museum-of-indianapolis-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,3000 N Meridian St,Indianapolis,IN,39.8102278,-86.1588807
wazRghDjVEiSzTt9WXCPOA,His Place Eatery,Star Diners,Other,Other,4.459861517500482,https://s3-media1.fl.yelpcdn.com/bphoto/TINYb6am9epFviVGoVrEpw/o.jpg,https://www.yelp.com/biz/his-place-eatery-indianapolis-4?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,6916 E 30th St,Indianapolis,IN,39.81143,-86.046907
ppV8AwESFjlG5FSRXdvtyg,LouVino,Must-Try Spots,Other,Other,4.378313990768277,https://s3-media2.fl.yelpcdn.com/bphoto/CyY6UIZeptBWHFSvM8nilg/o.jpg,https://www.yelp.com/biz/louvino-indianapolis-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"530 Massachusetts Ave, Ste 140",Indianapolis,IN,39.7748769,-86.1499074
d93h4y-rinInIwBNvdayEg,Gil Tacos,Must-Try Spots,Restaurants & Food,Food,4.350865024654887,https://s3-media2.fl.yelpcdn.com/bphoto/AKi-FIaoPBHS8x7yY24qPg/o.jpg,https://www.yelp.com/biz/gil-tacos-indianapolis?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,1665 S Lynhurst Dr,Indianapolis,IN,39.7433649,-86.2497065
Ol13Zy4r3ia0-J9nl2p19Q,Fusek's True Value,Star Diners,Other,Other,4.344423825488063,https://s3-media4.fl.yelpcdn.com/bphoto/IGAa8oZhB6UGWt6LoTGEqA/o.jpg,https://www.yelp.com/biz/fuseks-true-value-indianapolis-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,"350 E New York St, Ste 100",Indianapolis,IN,39.7713814,-86.15109
ZBcgfFw2ZVNNVbBzsz4hsw,Metamorphosis,Must-Try Spots,Other,Other,4.337791029366514,https://s3-media2.fl.yelpcdn.com/bphoto/HCBwviyAHjLiTeUVlIGH1A/o.jpg,https://www.yelp.com/biz/metamorphosis-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,828 Broad Ripple Ave,Indianapolis,IN,39.8699472,-86.1438143
cHVtC48X-VhuvZoPcqDD7Q,Shipley Do-Nuts,Star Diners,Other,Other,3.978529071511877,https://s3-media3.fl.yelpcdn.com/bphoto/nm0DHCqukhK4h073FZcWAw/o.jpg,https://www.yelp.com/biz/shipley-do-nuts-metairie?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,"2561 Metairie Rd, Ste 4",Metairie,LA,29.9806061,-90.1515102
