business_id,user_id,text,date,sentiment
jcnKA1gG7Tek_UT2zWBI6w,B1sHCkUMG3kfoZlwzNv9rg,always bomb any time of the day and they never get the order wrong,2018-03-02,Negative
i6YvzoCYT6vCxBxqD7nR-g,xxjE4zcuIdKnEc_fja2NWA,old school dark bar with lot of pricey but delicious drink,2018-03-01,Positive
9DfzRvTs9tzFuj5PnnLOrA,wWYCtKRlXTIiDfUS006Buw,the deplorable arrangement of great art is like a restaurant in outer space the food may be great but there is no atmosphere,2018-03-01,Positive
6p07zfmJWvytr0paqpyvbg,oXdnB-e0xoPgXzwCSgDjQQ,great music and service,2018-02-28,Positive
kg8N1PNJM5cJmSkafUZ0Ug,XUiR5KjPLkQQ59sVx0PqHA,great fresh and always tasty,2018-02-28,Positive
TMBbCDQG6bENJoQSST0XiA,rQby_ir9bgl-Nh78SzKtnA,nominated for a james beard award outstanding service,2018-02-27,Positive
hy-E7DdXbdgTbwphKUYW1w,TeNflNEqGXmUt1aZkPkUmw,the lafayette cemetery and garden district walking tour is informative thorough and fun,2018-02-27,Positive
hy-E7DdXbdgTbwphKUYW1w,TeNflNEqGXmUt1aZkPkUmw,they a groupon rate without having to go through using the groupon site,2018-02-27,Positive
hy-E7DdXbdgTbwphKUYW1w,TeNflNEqGXmUt1aZkPkUmw,drew is a great guide super informative animated and funny,2018-02-27,Positive
AaTpjyw-EiODgi3tR4Xr-g,IOLtDKmLrR2g1IGupV_H5A,my favorite place in philly everything is amazing,2018-02-26,Positive
AHjwEsmD0zeK6ie-QtjXAA,vpraXNVKfOIY5rLtlaD0VQ,love it,2018-02-26,Positive
QK9s-Chx69_U-M2gsPb3Gw,vUIydOj8gaNwXaTXTF3Y3Q,kitchen close at pm bar close at am so if you want to drink with no food come between then,2018-02-26,Positive
QK9s-Chx69_U-M2gsPb3Gw,mpsInyK4KrhjcfZy1p1oNA,best food ever,2018-02-26,Positive
5iooYc7woWdiRU1uq9jpNg,uRhrVjHL1GjouGgdWQ4qAA,thats all i will say,2018-02-26,Positive
5wgoIQXyP3BEPZLiVi1W8A,xxjE4zcuIdKnEc_fja2NWA,mic sound quality wa really really terrible for dirty dozen etc feb,2018-02-26,Negative
9mE7Xp0hH6TMv3eaf2Ylxg,jcFmK2zSnQGYlJ_ojrJu-Q,save room for dessert you wont be disappointed,2018-02-25,Positive
XeeTJDWyvj6JSDxGgG4A6A,aU5BEjhPnw-SWkvwhH0Bfw,best pasta in nashville,2018-02-24,Positive
TJ3rnd66ErA9mbrXf396ig,U-bZHeEOzh8KVMatf9NyiA,always great live music dont forget to tip the musician,2018-02-24,Positive
PBtZNTQl5tRReeC8It1G7g,BhetfbS0jjIcrTwH7aScNQ,look for daily special the lap pool ha several le people if you like a quieter area they are great here love this place,2018-02-23,Positive
wqpzxTiOwH4NKwr7Ruy9Kg,K3aALDXCZDUMZoak1jStiQ,get breakfast,2018-02-23,Positive
XeeTJDWyvj6JSDxGgG4A6A,PjjaUuUUQFR-RkpmcbNGCw,damn good this is now my go to for pick up in east nash,2018-02-23,Positive
NUJrCPU51Cvip4ayZD1P5g,9se0JO6myyPWPrNtEhLmwg,margarita tacooooooos,2018-02-22,Positive
oiD4N-h7GotnsiXEa4Er5g,wM7G2F5HKi62yvO-HM51zQ,terry is a great server always a good experience when my girlfriend and i have dinner here,2018-02-21,Positive
jyFIMQV67um9Mz_tNjHZ3g,QZmtXYJFiU4LmWNBmzq6PA,a authentic philly cheesesteak a ive ever had outside philly order wit wiz,2018-02-18,Positive
zCELc_Vqc0EbnTwbkpUIEA,2KN__1A5V_P_q2UzhqVO5w,what restaurant now a day doesnt take credit card,2018-02-17,Positive
q0prgm5rlUfJiR1V_0UzkQ,NFeNXGbZWRCe6qMEppNdRw,nondairy yogurt available,2018-02-17,Positive
Myn542cPQ19wgoFWGKM-Lg,9_kjNb5LDaQhyCiuaNdukA,parking lot is tiny easier to park down the street and walk,2018-02-17,Positive
TjAsf2vHEYh_mCHpQqGgDA,shxYntiDEE2_A_MwIt2yGA,easy parking in front on the street or in the back lot,2018-02-17,Positive
yMeC2ltA33lJ-nBIQP4sJQ,A-JY2Aqmg3utmwtyAAhFpA,the best everything you dont have to second guess anything your going to order,2018-02-17,Positive
i6YvzoCYT6vCxBxqD7nR-g,F4iKD8mDPmh296uapa01Jw,the gold standard of all new orleans bar awesome interior premium priced drink,2018-02-16,Positive
AaTpjyw-EiODgi3tR4Xr-g,eVQW3JxfV28CqIdxH5KyAg,loved it,2018-02-16,Positive
D9im4ujaknpYonrEfbE_HQ,-63dYc-Xxdmxo1EBO-TjRA,stay true to cowboy ribeye,2018-02-15,Positive
UoZg0xZepdMXbK_2dtT2nw,jS42lW4I2cUiEqddxDRUuw,disappointed in the guest service,2018-02-15,Negative
Fi5K-mlDg6OvNRYM8My2kQ,h4oOQdnfjpEHbygEJDsFbg,reading terminal market discount see pic,2018-02-14,Positive
Fi5K-mlDg6OvNRYM8My2kQ,h4oOQdnfjpEHbygEJDsFbg,see pic for current price,2018-02-14,Positive
w520vYWEpEYBf90rSr9NVA,u0pe1UkIzzqG9okBooEK9Q,best thai food in nashville service excellent tea really good and different,2018-02-14,Positive
1EOnQ9tfdx8Qasvn6-ttZw,1TNrhmNrGDoI9HatY25ptA,awesome front to back best experience ive had in sometime,2018-02-13,Positive
wjZwXKDiFBQXlO8-TjQTXA,OyhSmVQQ_Ld7dL-QSk2T_g,coupon from the visitor center near the cathedral give you a free bottle of wine with purchase of two lunch of dinner entree,2018-02-12,Positive
UpoQYI2d03qy8R82VCRnQg,Ar0N1xDcWMCfdF1ZwcYdZg,they only accept cash but there an atm inside,2018-02-12,Positive
OkyiiyLbPCM0HVGp3jps2Q,QIgxQ-rPAnSXj9LQIsjXRw,slow and inattentive service,2018-02-11,Positive
UJ06Hetdk4Xc0o_e3_5qAw,eflNkQEG19AQIrJOxpe2Zg,better to just avoid this place,2018-02-11,Positive
Lx9r_hXHRU9Cg5zwkOBxmA,g_Y88iSiJ39CTd_x1k6rjg,check daily special,2018-02-10,Positive
m1HVolBJiYajyq07J550jQ,9DrpIpVerY4H4RT6ZQEZdw,omg it mardi gras have fun all and be safe xoxoxo,2018-02-10,Positive
ALK-7tTvDKAzxAtIiNyh2A,L9ZkvE1F3WcWUSbpqDWmKg,incredible appetizer and entree a great variety of cocktail,2018-02-10,Positive
-HjH9XFJ8lS5Mq-uTsR4OQ,A3dpYMA7dIT2_qZD03ohWw,good healthy food super cute environment,2018-02-10,Positive
9qR3g_ABCk5kZCYFx82AlQ,3v8r9JEc9ubXGdsdUWL6Dw,great food great staff,2018-02-09,Positive
t1P8sQvq-XkljRDPocBZSQ,BTrEwLDBIC814k1vPXvFMA,delicious pizza,2018-02-09,Positive
psHOvsLAyxcUjJf3muprQQ,qGUB_ZR547N8eI6SIDgfCw,hand painted custom amazing,2018-02-09,Positive
TOVprh8VkxDRMwU-MlRgJg,dhLizr4a2oydrv15y56r0A,premade tray of cooky and treat to available at various size and price,2018-02-07,Positive
42dVj5q-LMx_iJxcq5Fzng,-y3B7fTD67Uqzw6kn2eTJw,awesome environment amazing wine list,2018-02-04,Positive
KelJcIYD7uOzQ2lIrVZpUA,SrCRQwS7g8gULIqABS-Nig,explore the chalkboard special and enjoy,2018-02-04,Positive
TSKCK51GymAsxiA-kx-RiA,rsRuLlVWZmCw9acfVWPV7g,their brisket is absolutely everything,2018-02-03,Positive
qAn_A-pwh-SDBj6Sjff8Qw,YWzgxkq-a-A5mMMqVLE--g,prime rib is delicious but is served a little cold service is perfect,2018-02-03,Positive
n1sTAd-dxmgOCctrki9dMg,x2qOuaviohqSRzk44hjEnw,great food service and staff fish and chip is great will be back soon,2018-02-01,Positive
nXx6nOAqC0DqVCUObuUsMA,7gNOajP94lxAwQBxecdN_g,great sandwich and wing,2018-02-01,Positive
DEFte_S3i2EcRLH7XbWQZA,nyl_1VcRIAyI55bb_scpdw,it a wonderful place to hang out,2018-01-31,Positive
UpoQYI2d03qy8R82VCRnQg,rRu3_h76KvdbE2ZlP4MmmQ,only cash check are accepted,2018-01-31,Positive
ZzJofWxYndRUyiOyPI-O7A,R_MjrdO7_7BAp9WKfKK2lA,authentic korean food,2018-01-31,Positive
EnZGNF1dcJDtvTfmGi7eRw,APiaSiKJ7FK_7AftqF8vag,great outlet close by my goto for back to school shopping this can get busy on weekend and holiday but im always able to find just what im looking for plenty of parking and food option a well,2018-01-31,Positive
7GSOAWAlmIvKdbAVFBL_Cw,MpUryCU4vs5c-mQJftie4g,excellent food and drink selection nice atmosphere,2018-01-29,Positive
PaOQ4ieONogGIpxYSa4NVg,9xZ2HCN4OZ0yxp_gv4Q3Zg,very loud and the staff wa rude nobody seems to give a crap that youre a potential returning customer theyre just interested in getting you in getting your money and getting you out dont go here waste of time no fun must be a miserable place to work,2018-01-29,Negative
73UjNbSoQjQAOS45rcihFg,PsJy-EPn2DBtBVYKXnQAOw,this place ha amazing mexican food killer margarita and such a good vibe,2018-01-28,Positive
mG-JcnRZCAYfznkxhiClkA,JhQ8MUe-MFNcpUcF2JI6Fw,the entree excellent service ea top notch see all the posted pic,2018-01-28,Positive
SvDyTNMMznMKt_W1IQ1v6Q,c-RetZCuDYHa1vCyDSrnCA,good food nice place and enjoy the service,2018-01-28,Positive
yY3kq6_2m1FyY9MgaiHgoQ,-RTSN_C7KFbVbX-d4sEiCg,still great after all these year actually even better,2018-01-28,Positive
e64AwwaK8zwczBLgHYZU0Q,Hes0xJ_IkaPjWWCtq9a8WQ,amazing food weird science fry are the best,2018-01-27,Positive
eAzeb04i354i6VZFI4bJRQ,aph3aNYKsaLUpwB6b-3NxQ,nice place to have a cocktail and appetizer,2018-01-27,Positive
WzpWEuVWY-6Xh37wc44GiA,VnbaXw0FdVwd2MsevFupzA,special place for a special date,2018-01-27,Positive
qCNY42GtdQ9SNyB_zSf4jw,ZJ2jcCWEpUiFy86Wg1ulcg,cheesesteaks are the best in town here add just a bit of ketchup to make it magical,2018-01-26,Positive
Sta8MzuLQAMEiGn0DQaXvg,r7i9vfWxD67EB9UK53ALRw,best indian food in this area hand down yay,2018-01-24,Positive
8S2hOkzWzpkJLybVOTSCLw,Y8UjpxxMs6OChotxVJ1fJQ,i have to say this is one of the best salad ive had in a while,2018-01-24,Positive
SOIOJYjpMZIAuAlH2ja-_Q,oo5erno19c59IU9dPXnObQ,this location is the worst,2018-01-24,Negative
hxh1ongobphqXq30V13ukg,ZtoZ6Z0G_vBHWmeAnoZT_Q,the only place to get good food in fishtown also a chill af spot a,2018-01-24,Positive
5wgoIQXyP3BEPZLiVi1W8A,nyl_1VcRIAyI55bb_scpdw,decent food drink and live music,2018-01-24,Positive
tMsQnjwF4T8_a_JbfbaCFw,whI5VSK9yLRV1A-_gQzVBQ,great pork steak we will be back for sure,2018-01-23,Positive
vI-2mPYOgfix5LcaqDOy_g,BpAqPGYkP9TggTxV7XspWA,i have went here twice in one month to try the prime rib i wa told they had no prime rib available the first time i thought i would try another time here week later to only be told they were out of prime rib again i wa told i needed to come earlier in the day if i wanted prime rib because they run out fast i wont give it a third try,2018-01-22,Positive
LajfXVEJ3SYwjby3zociHw,tUW0AXg4C3H9TP5lyhoQuA,bring cash their system doesnt allow tip on your card,2018-01-21,Positive
17MK8qagV374AuUA4sXuIA,Qc0oB3-HXiktgqmZ_NJ4Wg,food wa delicious and service wa perfect i will be back again,2018-01-21,Positive
PaOQ4ieONogGIpxYSa4NVg,NwXwR_tfwcfqXT1wiTEzIA,another martha place french cuisine that is downright laughable,2018-01-21,Positive
A4-2jEraYJ2w2grn_uXlHw,EW3jDZFPhUEKPxPMhxLN8A,open to nonmember mon and tues,2018-01-21,Positive
A4-2jEraYJ2w2grn_uXlHw,EW3jDZFPhUEKPxPMhxLN8A,they now have brunch on sunday yelp say closed sunday but not true,2018-01-21,Negative
Ui6AtphljlMvlutaw0VNWg,E8lqZPTXCC86GPCfsgOfMA,excellent,2018-01-21,Positive
Z81IX5aTaIEGa8QeWhJ-eA,tUW0AXg4C3H9TP5lyhoQuA,cash only they have an atm outside for your convenience,2018-01-21,Positive
mVjKb4-y9VPWp38CBim4sg,bqyR0SLUjsdu7vL_7yd1cA,great sushi spot owner is awesome,2018-01-20,Positive
DwEHeY-1Cs9GV-S97wzVhA,MHi7oQPtV3DZ3F-Gfh_vZg,excellent food i drive out my way to come to this location great service a well,2018-01-20,Positive
UpoQYI2d03qy8R82VCRnQg,gZTe6SgFxPDq5hq2fX6iSw,cash or check only they have atm you can special order king cake all year theyll even mix filling flavor ie strawberry bavarian swirl parking lot spot are tiny,2018-01-20,Positive
LajfXVEJ3SYwjby3zociHw,tUW0AXg4C3H9TP5lyhoQuA,every beer is,2018-01-20,Positive
BxFWkJsm5A0lz7C_BFDm4Q,dJUMEStQIdwooqwMmwYAkQ,the cool cucumber is a great gin drink very refreshing,2018-01-20,Positive
imb05NMSi6QSuxHe_rmmWw,rQby_ir9bgl-Nh78SzKtnA,huge portion of chicken pad thai for consider eating half and saving the other half for another meal,2018-01-20,Positive
Hlrjh-c8sazwp7FWRQjXSg,EpO7mwOzSmqsG11pu_muOw,quality local option,2018-01-20,Positive
uh-387pbyipzjCMcj5Dy6w,WGHD_rOf99HhvkcYXtpiOg,just simply amazing best mexican food in norristown and the best price,2018-01-19,Positive
tMsQnjwF4T8_a_JbfbaCFw,4B8YaOyFdh3zAZgXGGyBrA,if this doesnt satisfy the itch nothing will bonafide,2018-01-18,Negative
13HH552okR9DsjANReVeFQ,D3-I3vIUvss2kDos8FHTvA,best sushi near philly,2018-01-17,Positive
6o2IHdoeKPzr1Q5qKV3k7A,RFTwEAdXEghdCU0sU-33bA,loved live jazz music live jazz music on every monday pmpm,2018-01-17,Positive
Fm16G-I-rmO3g_KTKleteQ,i1t8QVSzFW9uZr-4K_abjw,great chip and soda selection,2018-01-15,Positive
p8ao29A31ijNwDXuAxQxjA,2tF13pz3PrnfbiBU2zgLfw,food wa good waitress wa very professional customer service is phenomenal,2018-01-15,Positive
Lx9r_hXHRU9Cg5zwkOBxmA,g_Y88iSiJ39CTd_x1k6rjg,check the board for daily special,2018-01-15,Positive
4nDVM0XqWrcKQbMYlXDWCg,UBFWZeOXhCz_20CtSY6i-w,loved the selection and the vibe so many good option for all sort of beer lover,2018-01-14,Positive
p8ao29A31ijNwDXuAxQxjA,wLr4wi0YKU52U3mN3Ri79w,best food one of my faves,2018-01-14,Positive
TMBbCDQG6bENJoQSST0XiA,ZbJ6ZTvxMI41VujFfjDLdQ,great service great food we splurged got their blackened pecan pie yum,2018-01-14,Positive
i6YvzoCYT6vCxBxqD7nR-g,pcFmc6QM3aneW3xPtqZ6nw,sazerac,2018-01-14,Positive
pEcuY1DDejLZAj-Y4lnZkg,VJallwFeRzep7mfS2FO0cA,theyre open from am to pm,2018-01-14,Positive
xTCSNzu7387VHOPO7DkEzA,39TJ9OpgayS1FsvyPh7_cg,horrible customer service will never book here again,2018-01-13,Negative
Mfvk9uEEhdCqj8S2u7dWgQ,N8ITUUDRBpo1hTNDvk1byA,friday nightplan on a long long long long long wait for a table,2018-01-13,Positive
wjZwXKDiFBQXlO8-TjQTXA,f7yLZE8hbrgZSkyNCBkOIQ,chicken for the chicken salad wa over cooked and very dry bread wa outstanding,2018-01-12,Positive
tMsQnjwF4T8_a_JbfbaCFw,Nzy7auzEFEN5wthmL9a00w,pork steak thick,2018-01-12,Positive
BxFWkJsm5A0lz7C_BFDm4Q,sraTrYU-7q_bQ0TxQrLJvQ,council oak steak seafood at hard rock casino tampa ha announced an all new craft cocktail lineup,2018-01-12,Positive
G8pVaj3yS503ah8fxncDVA,ThhPGaRIM1vphwy4Jk-HJA,no espresso drink here,2018-01-12,Positive
qEcgemvSCGUFRKPS3lt3pw,i8tWLzI8qndNYEdbeirWag,good,2018-01-10,Positive
VrcIYAsfBknPDpiuzKZ3Ug,iLX05kzrufY7E4bAmEF6WQ,this is the perfect quick eat for lunch break,2018-01-10,Positive
NUJrCPU51Cvip4ayZD1P5g,N9hqTPQu2bmI8c2Pj8F1ww,dallas suck yes please,2018-01-10,Positive
G1Rls30zLBxmreN4duaVQA,AEtjtbOKN49JLF-833f0gQ,amazing falafel,2018-01-10,Positive
UpoQYI2d03qy8R82VCRnQg,CfX4sTIFFNaRchNswqhVfg,cash only,2018-01-08,Positive
6yIf8bkxnIQqa2qja3QdRA,wRlDKnAKnF2qm8srnqLf8w,this should go without saying but be sure to check the date we had an item that expired a month before we were in the store and the same item next to it that expired a year later bring this to their attention,2018-01-08,Positive
cZLEqoK3k7oDNQs5rPpcYA,zI6xV8QZ_vxtmaIZsypRxA,the double checking sticker on bag hot everything on point,2018-01-08,Positive
kg8N1PNJM5cJmSkafUZ0Ug,ojE7Q05UdRz4OhY8fz46_w,great food nice people waited way too long for food,2018-01-08,Positive
nYzCXMzSk8pjMnYVI6z3RA,mDIiJFbG5cNz9-taiGAASQ,insanely awesome beer selection,2018-01-07,Positive
e1S4RgmEpIJ2iONMV4oxeQ,KdALu3vzFqvUlCYkExYqwQ,fast friendly service and lot of warm bread,2018-01-06,Positive
Ax2N_NOnazartWbmi6Rckg,ta-wYPW54SMrNtmD3LTndw,you know you wanna go there,2018-01-06,Positive
65S1_pUre8OLfBT42L7L8g,Utr7kNokho4tVQXSuqj4sQ,amazing book store lot of gem and smaller publication,2018-01-05,Positive
8ZCpyx-U-dEJyNZBWiC3mA,Kp-p_FxKVj5me_kEhFQwSw,you wait in your car during the oil change dont make the mistake of getting out of the car and confusing the employee like me,2018-01-05,Positive
h2nBTqJVHAyltyeq7sZZ-w,ZWs2kXdbspwrDY-SciF-dw,we have only eaten breakfast here but it amazing every time thanks,2018-01-04,Positive
ZF0tt7hn6WK3-aNWgtLcFA,b8CVsweF6mdz82N5qd-KIg,amazing spent hour roaming around,2018-01-04,Positive
-K0LoSCfh8i5U_y53Krepg,qjfMBIZpQT9DDtw_BWCopQ,in case u need to charge your cell phone here a charging station by the couch next to capital tea dillards and lily pulitzer,2018-01-04,Positive
QOPcqO5zvGVZL54917JUdw,Xg_ngf0tOUyIbEHV-sCkfw,great middle eastern food,2018-01-03,Positive
n5MAIKZswhuRBb5VAn5Dqg,Upa-u-26_RVnjoFsIimjaw,laissez le bon temp rouler,2018-01-02,Positive
e1S4RgmEpIJ2iONMV4oxeQ,-DH8OwpwY_tPvIAkQvRCpQ,my mediumrare steak enough said,2018-01-02,Positive
nXx6nOAqC0DqVCUObuUsMA,PyXqJHzp7kyWCFBOBiD55A,always the best tasting hoagie st thing i want when ever i get to philly,2018-01-01,Positive
f-xTgL53Bd_zPsDTn1_37g,yO9pyOUXbF2s7Lwww-b18Q,go minute before start of show,2018-01-01,Positive
R41oIvpXmZPpMT6IxIWgzg,4JAnwbqo7mxaVsgyJjmcQA,with all the choice for h,2018-01-01,Positive
XqSLir6xs3I6ntf-xIQzrQ,N1ByokoDdNtKYfPT31SBoA,kimberly is the best we had excellent service on nye and i highly recommend,2018-01-01,Positive
TIoiB8PYw4GjAqDiP-iJKg,6jna5W1aqs4amKwBoCH2YQ,here for new year eve this is a nice place to celebrate and they keep their regular menu,2018-01-01,Positive
q2iS794-52tFAC2ScQFTug,dJUMEStQIdwooqwMmwYAkQ,you have to try the york,2017-12-31,Positive
ptJnKvMCb8AjPhKsUWATLQ,kORWt-R57Fk7ujeJ049-aQ,this place suck,2017-12-31,Negative
KelJcIYD7uOzQ2lIrVZpUA,bGq1SWNhZp_SHvCj4wfReQ,great food and service nice atmosphere will definitely be back,2017-12-31,Positive
f-xTgL53Bd_zPsDTn1_37g,nR91y6KbMbaKEix8_8BoyA,there is street parking right in front now,2017-12-30,Positive
wqpzxTiOwH4NKwr7Ruy9Kg,K3aALDXCZDUMZoak1jStiQ,the breakfast is awesome,2017-12-30,Positive
4nDVM0XqWrcKQbMYlXDWCg,iOsPnFM-MhnpCGWddqnHIw,good food but it take a long time and the customer service wa lacking,2017-12-30,Positive
sitve7-2mPUQQ2bV8jLCRg,-tc1AaBmCtFA1rQpEJYTSw,take a cooking class with chief belton he amazing,2017-12-29,Positive
F8yozE3NWnImNApHO347gQ,NgDJ129bTsO5BYhjP8JhkA,great food creative and inspiring dish served in comfy atmosphere,2017-12-29,Positive
SvDyTNMMznMKt_W1IQ1v6Q,asFJcKE-UAzgmzOT3QG--Q,happy hour pricing is great here,2017-12-28,Positive
N8vvl_dRa0R9ooJqWFJ4GQ,Oy5h6H_8HaLYMd4c4eDfbQ,great seafood here,2017-12-28,Positive
kg8N1PNJM5cJmSkafUZ0Ug,znrCgYra0ZiawVe7sdmY7g,so good,2017-12-27,Positive
Mfvk9uEEhdCqj8S2u7dWgQ,7zd-8mT1i241-a325mdZig,great food,2017-12-27,Positive
2YowFoVtjOiZftrCldUyWA,08uSsi4cSokRrzqlzYedjw,i love the food it so and delicious also the customer service is great,2017-12-27,Positive
ZpXZgnBrNodHH8pKpOK_Kg,6sWlN64L40FpLqAiJL4z6g,great bartender food wa great,2017-12-26,Positive
Vz87mSBJUQUEnDsYtkFPfg,t-tA9953TcE13NEVJoTp7g,i wa told when i went there that it a white only bar,2017-12-26,Positive
Vz87mSBJUQUEnDsYtkFPfg,t-tA9953TcE13NEVJoTp7g,if youre not white dont expect to be treated like a human being,2017-12-26,Positive
kg8N1PNJM5cJmSkafUZ0Ug,HnZxhcZXa_cul61y5D17cw,delicious food leftover are even better the next day,2017-12-25,Positive
6N44KZ0qDcY1n1Rz0Nw3bg,MxR8C0RvRhP08oRCK-8jSQ,a great west county location when you dont want to drive to the city,2017-12-24,Positive
KelJcIYD7uOzQ2lIrVZpUA,SrCRQwS7g8gULIqABS-Nig,smoked salmon and chalk board special are the best i switched it up and had the sea bass and it wa cooked to perfection great wine and best service around keep u coming back,2017-12-24,Positive
n1sTAd-dxmgOCctrki9dMg,kDKH0fcQsquMKt-ErBQ97Q,a must stop for a pub crawl,2017-12-23,Positive
lU3MLkKLUNpuHUblXx3dnA,2-emzYMEFFSOcEBF6B-0NQ,pizza cheesesteaks fry chicken tender are good,2017-12-23,Positive
kRvZUnDK3Rn7a7WvGUZ6QQ,tW33RetNn_Bvc0x776RBLQ,strongly recommend the soup esp the clam chowder seafood bisque,2017-12-22,Positive
ZpXZgnBrNodHH8pKpOK_Kg,TfeDrNQDWHL3aYm_OCmdWQ,great family place great food great atmosphere the steak is always perfect,2017-12-19,Positive
gNZC4qA7eMLQpUMeCYPAoA,2-2IewhTPqEnLsL-N3OWiw,check out the nick cave exhibit it pretty dope and there so much color,2017-12-19,Positive
G0glQr3Ygr5CGcACepWDSw,hT1DDWCKsW2GcHTd4ib8Fg,wow best taco in town so happy i found this place,2017-12-19,Positive
Ax2N_NOnazartWbmi6Rckg,M7vNOnvfr2_i5QbqdVcFYQ,the step were a foot but i had fun racing up it,2017-12-18,Positive
-HjH9XFJ8lS5Mq-uTsR4OQ,YckWzmPm7l7BU_4ExY_BOA,felt overpriced but wish them the best,2017-12-18,Positive
_5k9hs8ae9S9Dj46EZrSAg,o0zmgnq_FeTxlOh2MStEmw,slowest drivethru ever,2017-12-17,Positive
ZF0tt7hn6WK3-aNWgtLcFA,kxRqfy-uHUDBUnAaNRl4fA,dress for the weather majority of the tour is outside do guided and not audio,2017-12-17,Positive
NtC8V0GDIgh8_RDTAg5jhA,JuJPVKbXk6jwu9GjzZgCMQ,exceptional service and always friendly,2017-12-17,Positive
kGhT5VRj2ZBSdXJl6qkLdw,cIcW9xojHyXhzgFp3iwDbw,incredible mac cheese is the best in the world,2017-12-17,Positive
XqSLir6xs3I6ntf-xIQzrQ,f1Ub3eL-Jn3dhXMs6T--3Q,delicious food and fun experience,2017-12-17,Positive
_Y96y5CFgJaG4I-HEgylhg,3rsZCoTmr8EM7DwtGm_RsQ,itd be nice to know that you dont have the item to make the delux berry crunch salad before you start making it and literally put nothing in it,2017-12-17,Positive
UM6XgOtTX4DWWcGDTWtjEg,vRp6jlO9M6wLi150CvX6Ig,late night food until pm beet fry new hummus flavor pickle chip spinach artichoke dip and more,2017-12-16,Positive
VgkRK_mHhy15M3bZk0isTw,S59QzY7MKj6MHedX6gTaHw,the store is newly remodeled and now ha a full service starbucks inside,2017-12-16,Positive
z680Aylt8wN2KAeFM1hy-A,6wZAJTWpHzzh-I7heu6CQQ,the service here ha gotten terrible,2017-12-15,Positive
n_RGE_Wn5L7phnlkQ919kQ,G3E69neBDQChbhahmzfnAA,love the the convenience of the location and doughnut of course,2017-12-14,Positive
jL251AHFcygyUEfAAF3h2Q,a5zhL7ZM-PpMqPv8nIGrmQ,bagel excellent and coffee,2017-12-14,Positive
kjIyHGVbVpQYK_UzetPShg,eilLRphrV7N9cTGrnAOOTQ,best bagel i have ever had,2017-12-14,Positive
6yEhUI01sA-Cs1hST1J7yg,BMHG0RdMHvTVLIO4B3CPlg,great customer service and tasty food,2017-12-11,Positive
5wgoIQXyP3BEPZLiVi1W8A,_KFuiOcZKlZTQiDRJAmoGQ,waited one and half hour for my order and have never got it,2017-12-11,Positive
3pc7aRkKohVPRPlwDac3tQ,6jA0Awq9KjELehRmgaDMVg,get ready to put on your bib at glove,2017-12-11,Positive
4oe5dLfE283zx0aw6BHKTA,goxpb3OuuLUXtj6LAHhK_w,try the brunch burnt end baby,2017-12-10,Positive
PaOQ4ieONogGIpxYSa4NVg,hS0-y-s4olXi3WjiJvgHkg,great vegetarian option,2017-12-10,Positive
k6xc8FiZp2hppWcQJzNVpQ,3iGIFTBloanRG-GiIhziWg,great great food i love eating there best chinese around,2017-12-09,Positive
2kfa2IBX3oy2zQX4PAkEpg,2kjrhXXjXNrb2MFHIA-qFQ,excellent little spot great drink and food,2017-12-09,Positive
iIDwsxIewhKauHMLG5M6ow,vScaSrM91Z43ypSR9VfKGg,will be closed saturday and sunday due to family emergency,2017-12-08,Negative
YlOsfQ6V1F_irTBdVi8ybg,o8n3ZDCnNLS09y-CCoiJtQ,best fried chicken ever,2017-12-08,Positive
KJK4cCS1Toi7qzpOxcvhFg,KWLxxZKAcdUOBqBLMPW22w,my favorite place to shop in tucson,2017-12-06,Positive
Ci-PLI7xdQ0RPqZ2TnHffw,2v0qxJ7PTurVHXa5M0yTxA,awesome boot awesome people thanks so much,2017-12-06,Positive
sDWoivCaPNzMqAobz6KdKw,IiZ9whURWrfDQ2w4jTDC9w,friendly clean and accommodating,2017-12-05,Positive
qAn_A-pwh-SDBj6Sjff8Qw,S6VOOZrZZF1aSTFeHN_69Q,very comfortable atmosphere and great food,2017-12-05,Positive
UYO_d_iqHp4trXNxVOVR1w,fnn1r57NVF3DMlJpHkkr-g,this place is wonderful,2017-12-05,Positive
3eVq5UURF4LC1F_1fJFKag,uXHXWvY8661zHWHNh5AyyA,they do passport photo,2017-12-05,Positive
3aT7XLIPKfdm0qxHJdGwEg,fbO2EDVPgRk5UQ8NE7QVHw,moving the table is frowned upon,2017-12-04,Positive
7Ib3c257XiwF4SdSD7GMkA,4a-4QrvtP8p6lYUiiD6UMg,great barber shop,2017-12-04,Positive
n_RGE_Wn5L7phnlkQ919kQ,F-4pMt4RhBQNw80kycC9DA,flavor in the dough,2017-12-04,Positive
sZ6ZdSNinpgOfdq0k7fJiw,uLbI74dE5rFtKE2D4efhmQ,love the food here,2017-12-04,Positive
UYO_d_iqHp4trXNxVOVR1w,7DTwpxWYs3ZrEwfTW_FMnw,it like no but with succulent that should really be enough said,2017-12-03,Positive
HNXpuOxyh9XPm9sM98Ao3A,i-CBsk1MJfRissmJY5w_gg,so good love the greek salad,2017-12-01,Positive
9qR3g_ABCk5kZCYFx82AlQ,lo1g2fadVCBpSx8BhZJldA,flavorful just a little over salted,2017-11-29,Positive
