business_id,business_name,main_category,sub_category,segment,hybrid_score,img_url,business_url,user_name,user_id
z680Aylt8wN2KAeFM1hy-A,Chatham Tap Mass. Ave.,Other,Other,Star Diners,4.159831841265259,https://s3-media2.fl.yelpcdn.com/bphoto/bN4g2ZIL9uXVkaippeNAAQ/o.jpg,https://www.yelp.com/biz/chatham-tap-mass-ave-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
Lx9r_hXHRU9Cg5zwkOBxmA,La Hacienda Mexican Restaurant,Other,Other,Star Diners,4.091775479059496,https://s3-media2.fl.yelpcdn.com/bphoto/ORjK0k69pU-bCSwcKTsapw/o.jpg,https://www.yelp.com/biz/la-hacienda-mexican-restaurant-indianapolis-8?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
Ov-_vDIKlnBnMWAPDc1RFA,Charlie Brown’s Pancake & Steak House,Other,Other,Star Diners,4.044841829764916,https://s3-media1.fl.yelpcdn.com/bphoto/dHcXiASdD2PILH5pc6FD1w/o.jpg,https://www.yelp.com/biz/charlie-brown-s-pancake-and-steak-house-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
qAn_A-pwh-SDBj6Sjff8Qw,The Library Restaurant & Pub,Other,Other,Star Diners,4.035792340393551,https://s3-media3.fl.yelpcdn.com/bphoto/3pgTWIjZr0mDXRg1Ejmf8w/o.jpg,https://www.yelp.com/biz/the-library-restaurant-and-pub-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
L_40Zr5KSwPyv98kfMmDoA,La Cantina Mexican Restaurant,Other,Other,Must-Try Spots,3.966183640911807,https://s3-media4.fl.yelpcdn.com/bphoto/9rkR9c4ns0pgl3X6gg4WmA/o.jpg,https://www.yelp.com/biz/la-cantina-mexican-restaurant-indianapolis-3?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
wqpzxTiOwH4NKwr7Ruy9Kg,Chick-fil-A,Restaurants & Food,Fast Food,Star Diners,3.9148523374070407,https://s3-media1.fl.yelpcdn.com/bphoto/yTIYFYVOQ_qC7eAFBZu_xg/o.jpg,https://www.yelp.com/biz/chick-fil-a-avon-4?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
uw81ROh3A3sw2kZ346u18g,Skyline Club - Indianapolis,Other,Other,Star Diners,3.617944792231396,https://s3-media2.fl.yelpcdn.com/bphoto/_ELsuZPMzcTLCnU1vnY7bQ/o.jpg,https://www.yelp.com/biz/skyline-club-indianapolis-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
3pc7aRkKohVPRPlwDac3tQ,Crab99 Bar & Restaurant,Entertainment & Recreation,Sports,Must-Try Spots,3.584701560342393,https://s3-media2.fl.yelpcdn.com/bphoto/eeFL1GvaTC0KKtlltsQLrg/o.jpg,https://www.yelp.com/biz/crab99-bar-and-restaurant-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
73SBw4e6ntvfJdH2I3NV1w,Puerto Vallarta Mexican Restaurant & Cantina,Other,Other,Star Diners,3.5473719912361235,https://s3-media3.fl.yelpcdn.com/bphoto/1cMdVkVIrlPxtb_Q9iIZEQ/o.jpg,https://www.yelp.com/biz/puerto-vallarta-mexican-restaurant-and-cantina-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
ep1aKx3CB0GImQMJjR9Ikw,Big O Tires,Other,Other,Crowd Pleasers,3.4496127919187884,https://s3-media3.fl.yelpcdn.com/bphoto/VI1CQaEhLHAZO0NYHf2zNQ/o.jpg,https://www.yelp.com/biz/big-o-tires-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
CotDMRP4tvaMdp_4UKMGxw,Crew Carwash,Other,Other,Must-Try Spots,3.0926716196635686,https://s3-media1.fl.yelpcdn.com/bphoto/hUnP5dM4pldesLsFDMv7YA/o.jpg,https://www.yelp.com/biz/crew-carwash-indianapolis?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
3boF6qb2kpjr7p5hZuPbUQ,Ducketts Seafood,Restaurants & Food,Food,Must-Try Spots,3.0660326808370963,https://s3-media1.fl.yelpcdn.com/bphoto/qz5HnYzKwGsPggGCuJywgg/o.jpg,https://www.yelp.com/biz/ducketts-seafood-indianopolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
dH3l2TFi8mL1PUCmjvFlow,Applebee's Grill + Bar,Entertainment & Recreation,Sports,Must-Try Spots,2.9664585277710662,https://s3-media4.fl.yelpcdn.com/bphoto/ufKYUsbUmaLW882Mi3Jd6A/o.jpg,https://www.yelp.com/biz/applebees-grill-bar-fishers?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
01Vuw9VgqJVIwThiGg3sRA,Mitchell Delicatessen,Other,Other,Star Diners,4.566879462433341,https://s3-media4.fl.yelpcdn.com/bphoto/AoxkpmfOizMBg94eil6MUw/o.jpg,https://www.yelp.com/biz/mitchell-delicatessen-nashville-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
4YoVUmkpUBNtdYa804Wzvg,The Patterson House,Other,Other,Star Diners,4.485756547989779,https://s3-media4.fl.yelpcdn.com/bphoto/X-JSsuC99HJATsq37-PQOQ/o.jpg,https://www.yelp.com/biz/the-patterson-house-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
4szMVHmGXodrVGw4Zhev9g,Bartaco,Other,Other,Star Diners,4.4780065068629336,https://s3-media4.fl.yelpcdn.com/bphoto/jT7DiPW17uOYm-Sy4kFBow/o.jpg,https://www.yelp.com/biz/bartaco-nashville-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
nR5YybQrv7P62jd_oP5p7g,Mama Carolla's,Restaurants & Food,Food,Star Diners,4.397372177987723,https://s3-media1.fl.yelpcdn.com/bphoto/NOZVDfcYEzKJ5dO0Y8soxA/o.jpg,https://www.yelp.com/biz/mama-carollas-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
YV83252nBml7BmQLdAniYg,Lockeland Table,Other,Other,Star Diners,4.374041921798836,https://s3-media1.fl.yelpcdn.com/bphoto/51XcGyjdpFJaoWo_5HDZBw/o.jpg,https://www.yelp.com/biz/lockeland-table-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
g1y0pKT3L80JNjvobavoeg,Late Harvest Kitchen,Other,Other,Star Diners,4.35062663456428,https://s3-media1.fl.yelpcdn.com/bphoto/xsFTmLQMUa0W_w4ZxGsoow/o.jpg,https://www.yelp.com/biz/late-harvest-kitchen-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
dKIZ6KrbcVwg-p3VnEY5zw,Dose Café & Dram Bar,Restaurants & Food,Coffee,Star Diners,4.292516700526192,https://s3-media3.fl.yelpcdn.com/bphoto/YVFhXxT98SNk2_45HzpQQA/o.jpg,https://www.yelp.com/biz/dose-caf%C3%A9-and-dram-bar-nashville-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
jzXJDMGB81tZK-EISK38IA,Sip Cafe,Restaurants & Food,Ice Cream,Must-Try Spots,4.285680063855518,https://s3-media3.fl.yelpcdn.com/bphoto/j7HB3dg-z_jJTK2daqKSew/o.jpg,https://www.yelp.com/biz/sip-cafe-nashville-7?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
XrikSy0DQ_fhVCaRRBJI-g,Kayne Prime,Other,Other,Star Diners,4.239075855524962,https://s3-media2.fl.yelpcdn.com/bphoto/xTdkVyCBBglG0FFKWoLi7Q/o.jpg,https://www.yelp.com/biz/kayne-prime-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
PgPLpYOKrqHTh5tBG311Ng,Ocean Prime,Other,Other,Star Diners,4.188091288789559,https://s3-media3.fl.yelpcdn.com/bphoto/ZsREKFuwkhiwHVJUoZozmw/o.jpg,https://www.yelp.com/biz/ocean-prime-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
XeeTJDWyvj6JSDxGgG4A6A,Nicoletto's Italian Kitchen,Other,Other,Must-Try Spots,4.1531268407750055,https://s3-media3.fl.yelpcdn.com/bphoto/QaSC18xElG_xmOqnimR93Q/o.jpg,https://www.yelp.com/biz/nicolettos-italian-kitchen-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
hMCJbE4NogBHmEZw70j6NA,Cafe Patachou,Other,Other,Star Diners,4.121055364021855,https://s3-media4.fl.yelpcdn.com/bphoto/enMRHgMSLHfKEumWGkipgw/o.jpg,https://www.yelp.com/biz/cafe-patachou-indianapolis-10?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
gGmqCZtOAUUqWLUJiL-Ydg,Tupelo Honey,Other,Other,Star Diners,4.109587075655389,https://s3-media4.fl.yelpcdn.com/bphoto/aVhNFea8eWmHJurKE09Jrg/o.jpg,https://www.yelp.com/biz/tupelo-honey-southern-kitchen-and-bar-franklin-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
jUVk21Kkf7awzvnj8oci3Q,El Fuego Restaurante,Other,Other,Star Diners,4.098838862414357,https://s3-media2.fl.yelpcdn.com/bphoto/IOky72A2TD54zoqpQOZaHg/o.jpg,https://www.yelp.com/biz/el-fuego-restaurante-nashville?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
GST3wg-wej15vHeCvaXE6w,Acme Feed & Seed,Other,Other,Star Diners,4.0616456487990655,https://s3-media2.fl.yelpcdn.com/bphoto/1SdisPrN9hgVgTEpY1aj0g/o.jpg,https://www.yelp.com/biz/acme-feed-and-seed-nashville?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
tU692E8N0xBQ7Ogc78gN2g,Bongo East + GamePoint,Restaurants & Food,Coffee,Star Diners,3.9767714913109833,https://s3-media4.fl.yelpcdn.com/bphoto/8EJj_3GpniWMfMSmsGj4AA/o.jpg,https://www.yelp.com/biz/bongo-east-gamepoint-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
rCOIoZ3WuA6pkgRltfEN1g,Amerigo Italian Restaurant,Other,Other,Star Diners,3.9691502699755934,https://s3-media1.fl.yelpcdn.com/bphoto/5DE7_0fBv37O6dBxXiSaig/o.jpg,https://www.yelp.com/biz/amerigo-italian-restaurant-nashville-4?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
ttsN5I9Vc5PBuqf-6m3f8g,Elements Massage - Brentwood,Health & Wellness,Health,Must-Try Spots,3.765630978083676,https://s3-media3.fl.yelpcdn.com/bphoto/otuC86JCv5YgGvfyZ4OPHg/o.jpg,https://www.yelp.com/biz/elements-massage-brentwood-brentwood-3?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
-c86YkDE4WZUJIOJU08nOA,Gerber Collision & Glass,Other,Other,Hidden Gems,3.607038647553643,https://s3-media3.fl.yelpcdn.com/bphoto/I0yZDyoHSgJen7lBi2qDrQ/o.jpg,https://www.yelp.com/biz/gerber-collision-and-glass-nashville-4?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
ZWRgvtyHRobwpi4G-Z4STQ,Castrillo's Pizza of Inglewood,Restaurants & Food,Food,Must-Try Spots,3.418855265666713,https://s3-media3.fl.yelpcdn.com/bphoto/poH36b10ondHlpH6eIVnaw/o.jpg,https://www.yelp.com/biz/castrillos-pizza-of-inglewood-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
EMeQK7kSpsncKYYza3ypjA,College Hunks Hauling Junk & Moving - Indianapolis,Other,Other,Hidden Gems,3.3856726994039983,https://s3-media3.fl.yelpcdn.com/bphoto/3t03nrwwsPFZ6P8qqvUpxw/o.jpg,https://www.yelp.com/biz/college-hunks-hauling-junk-and-moving-indianapolis-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
AH1c37pW3u7mklANksmohw,barre3 Nashville - Paddock Place,Health & Wellness,Fitness,On the Rise,3.379390824172797,https://s3-media1.fl.yelpcdn.com/bphoto/e_4Jai9xG_h2uCMopXJCZw/o.jpg,https://www.yelp.com/biz/barre3-nashville-paddock-place-nashville-6?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
-QbKo-L0oRtGDX8usj75Dw,DL Lowry Salon,Other,Other,Local Legends,3.2719506000052005,https://s3-media1.fl.yelpcdn.com/bphoto/4CQOE4mzXeyHlozFEmR1Sw/o.jpg,https://www.yelp.com/biz/dl-lowry-salon-indianapolis-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
ev6JuQDogT1790pTdjz_RQ,Cool Springs EyeCare,Health & Wellness,Health,Local Legends,3.24392441928257,https://s3-media4.fl.yelpcdn.com/bphoto/xdJMC3wIXBYpGKohWgopbQ/o.jpg,https://www.yelp.com/biz/cool-springs-eyecare-franklin-2?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
19ivpivtgVW680CH8u1kHA,Mattress Firm Castleton,Other,Other,Local Legends,3.2327010421572497,https://s3-media3.fl.yelpcdn.com/bphoto/yKPLgG4lZ0MBBRjG6XNY9w/o.jpg,https://www.yelp.com/biz/mattress-firm-castleton-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
t65ysJiWF0vPUKhT8YtbKw,Valvoline Instant Oil Change,Other,Other,Local Legends,2.883716570187252,https://s3-media4.fl.yelpcdn.com/bphoto/mRrHqLMPPIFREPutojynXA/o.jpg,https://www.yelp.com/biz/valvoline-instant-oil-change-madison-10?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
b_wFtMMEoN2ecNMkJsncaw,Meridian Dental Centre,Health & Wellness,Health,Hidden Gems,2.8411687848933025,https://s3-media3.fl.yelpcdn.com/bphoto/vJ3HEjqSrg5RgQrmZfDWWA/o.jpg,https://www.yelp.com/biz/meridian-dental-centre-franklin-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
8iHhCFzH3Lig7UWRUX9t1w,Signature Nails Spa,Other,Other,Must-Try Spots,2.727979858217136,https://s3-media2.fl.yelpcdn.com/bphoto/VU4Q0T6so1qt2to6fdBhHQ/o.jpg,https://www.yelp.com/biz/signature-nail-nashville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
cJAig2ziK5u7yAWpgNoKLw,Premier Radiology,Health & Wellness,Health,Hidden Gems,2.079164552688684,https://s3-media4.fl.yelpcdn.com/bphoto/1UvvmrQBRgCpW6KeFeTEHg/o.jpg,https://www.yelp.com/biz/premier-radiology-nashville?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
_2yIGMTipDG5bebyj9tINg,Enterprise Rent-A-Car,Other,Other,Hidden Gems,2.071310861327522,https://s3-media2.fl.yelpcdn.com/bphoto/zL48Q7ouVfDRuxKofl7hPA/o.jpg,https://www.yelp.com/biz/enterprise-rent-a-car-nashville-9?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
ySIkWUgh8ZZSfZUL4RGi1Q,Tim's Bakery,Other,Other,Must-Try Spots,4.732748467622463,https://s3-media2.fl.yelpcdn.com/bphoto/-9EQWIKW-kCzOMb7z7aYqQ/o.jpg,https://www.yelp.com/biz/tims-bakery-mccordsville?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
42dVj5q-LMx_iJxcq5Fzng,Vida,Other,Other,Star Diners,4.662087720702217,https://s3-media2.fl.yelpcdn.com/bphoto/v1Y_N0zYbrLsT8al6Ux0Pw/o.jpg,https://www.yelp.com/biz/vida-indianapolis-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
ipZ7neK1bjBAUrCqyCvB_Q,Goose The Market,Other,Other,Star Diners,4.594509540444639,https://s3-media1.fl.yelpcdn.com/bphoto/PWdSdv5_6KeY-FwCC0k-8w/o.jpg,https://www.yelp.com/biz/goose-the-market-indianapolis?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
9wu8pszrPPUjruNvgQtIEg,Tinker Street,Entertainment & Recreation,Nightlife,Star Diners,4.546304789125401,https://s3-media2.fl.yelpcdn.com/bphoto/-ooUyzMD8KaNIXOalKuhmw/o.jpg,https://www.yelp.com/biz/tinker-street-indianapolis?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,Restaurants & Food,Coffee,Star Diners,4.216556590080634,https://s3-media1.fl.yelpcdn.com/bphoto/lYrHf3rADMJhL6C598Szag/o.jpg,https://www.yelp.com/biz/milktooth-indianapolis?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
cWu31txqrvLHMCUNdmnxfQ,a.bar,Other,Other,Must-Try Spots,3.93245395471365,https://s3-media1.fl.yelpcdn.com/bphoto/L2aUcCUtwebuFNTU66inWA/o.jpg,https://www.yelp.com/biz/a-bar-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
08zAKV1Sp-TIC_YVwBcBNw,Fred's Southern Kitchen,Other,Other,Star Diners,4.483219107146418,https://s3-media2.fl.yelpcdn.com/bphoto/CTwpGGUMO_LTxmgupaYUoQ/o.jpg,https://www.yelp.com/biz/freds-southern-kitchen-plant-city?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
VbgnG9ymyq_jyYcN0jFBZA,Market District Carmel,Retail & Shopping,Shopping,Star Diners,4.347060093093333,https://s3-media3.fl.yelpcdn.com/bphoto/VQHrb2nvbyuOmGsgxNid4A/o.jpg,https://www.yelp.com/biz/market-district-carmel-carmel?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Ken,wXdbkFZsfDR7utJvbWElyA
nyU4OrNGq-rme9lHvtIVIA,Chicken Salad Chick,Other,Other,Star Diners,4.164676230144841,https://s3-media1.fl.yelpcdn.com/bphoto/pOSBu2vrk2gSySANNhu0ZA/o.jpg,https://www.yelp.com/biz/chicken-salad-chick-indianapolis-4?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Ken,wXdbkFZsfDR7utJvbWElyA
YlOsfQ6V1F_irTBdVi8ybg,Maryland Fried Chicken,Other,Other,Must-Try Spots,4.0597830916290505,https://s3-media3.fl.yelpcdn.com/bphoto/IWuaebu-Ioh49Z0njGyDiw/o.jpg,https://www.yelp.com/biz/maryland-fried-chicken-plant-city?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Ken,wXdbkFZsfDR7utJvbWElyA
OJ9BTwxBGfVvynZnO1bd7Q,Ruth's Chris Steak House,Other,Other,Star Diners,3.9866229561467055,https://s3-media4.fl.yelpcdn.com/bphoto/cTro_AJbMcYnV3RwnkLytg/o.jpg,https://www.yelp.com/biz/ruths-chris-steak-house-indianapolis-4?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Ken,wXdbkFZsfDR7utJvbWElyA
